Timestamp:2024-05-21 18:15:24.662209, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:24.686975, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null & Not Running
Timestamp:2024-05-21 18:15:24.687006, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:24.711568, Process processmonitor.sh kaps1 Not Running
Timestamp:2024-05-21 18:15:24.711603, Process processmonitor.sh kaps1 started by Process Monitor Module
Timestamp:2024-05-21 18:15:29.735035, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null & Not Running
Timestamp:2024-05-21 18:15:29.735069, Process CommunicationModule -path ../config/commmodule.conf 1 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:29.761948, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null & Not Running
Timestamp:2024-05-21 18:15:29.762009, Process CommunicationModule -path ../config/commmodule.conf 101 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:29.790980, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null & Not Running
Timestamp:2024-05-21 18:15:29.791033, Process CommandController -path ../config/commmodule.conf 201 1 56 1>>/dev/null 2>>/dev/null & started by Process Monitor Module
Timestamp:2024-05-21 18:15:29.818650, Process processmonitor.sh kaps1 Not Running
Timestamp:2024-05-21 18:15:29.818670, Process processmonitor.sh kaps1 started by Process Monitor Module
